,met_id,cluster,distance,polarity,target_group,target_ppto,target_word,source_image_schema_group,source_word,llm_expl,sentence
3941,287822c0-4282-11ed-8363-cb83fa110de1_205_106_110,38,0.8211669238629447,left,Security Concerns.,thing,alliance,balance,form,"The verb 'form' is used metaphorically to describe the creation of an abstract entity ('alliance'), transcending its literal meaning of shaping physical objects. The metaphorical aspect lies in applying the action of 'forming' to a conceptual relationship rather than a tangible physical action.","'Then Trump says that his call to Brad Raffensperger, the Georgia Secretary of State, he said was a beautiful and perfect call and then he even leaned in to say it was just like the perfect call he made to zielinski in ukraine when he extorted zielinski and tried to destroy ukraine on behalf of russia and extorted uh zielinski to go after biden and if he wouldn't go after biden trump threatened zielinski that he wouldn't give zielinski the weapon systems that they wanted or needed trump had also said a bunch of other pro-russian stuff and how he wanted to form a cyber security alliance with russia and of course there's helsinki but Here's a whole other video for Donald Trump's despicable conduct in supporting our enemies against our allies.'"
6717,469d94c6-769a-4c8b-b37b-b2a6001b7d9b_236_22_21,38,0.8241062820813803,right,Legal and Social Issues',thing,that,other,gives,"The verb 'gives' is used metaphorically to describe the device's effect of providing time, which is an abstract concept rather than a physical action. The verb transcends its literal meaning of transferring a tangible object to convey the intangible benefit of time, personifying the device's function.","'It fires... tear gas pepper spray kinetic rounds it is designed to stop an attacker for up to 40 minutes that gives you time to escape that gives you time to get help without deadly consequences now remember it fires at 400 feet per second and it has serious stopping power enough to shut down a threat very fast without the legal moral complexity of using lethal force every single launcher hand-assembled in beautiful Fort Wayne, Indiana.'"
6441,b2af3699-003d-4e37-9b4a-bb76770dbc33_150_14_13,38,0.8248299455682039,right,Security Concerns',thing,it,other,needs,"The verb 'needs' is used metaphorically to describe the abstract necessity for action regarding the target noun 'it'. Here, 'needs' transcends its literal meaning of a physical requirement, instead conveying a conceptual demand for resolution, reflecting a metaphorical use to characterize the situation as requiring intervention.","'It went too far, it's been disruptive and destabilizing, and it needs to be fixed in a humane way with secure borders that don't torture and kill people.'"
4001,661d9866-4392-4ad4-9fbe-b06000015ba6_269_5_4,38,0.8261440452783565,right,Republican Party,organization,Republicans,other,need,"The verb 'need' is used metaphorically to characterize 'Republicans' by attributing a human action (needing to perform a task) to a political group, which transcends its literal meaning of describing a physical action. This usage implies a conceptual necessity or obligation rather than a direct physical interaction.","'Politically, the House Republicans need to cut off funding for everything which they believe is corrupt and dishonest and unconstitutional, except the fact that it'll be a firestorm.'"
3846,b596eadb-5fb6-493c-bad0-aee500175236_101_14_19,38,0.8293598678023493,right,Security Concerns,thing,danger,other,poses,"The verb 'poses' is used metaphorically to characterize 'danger' by implying that the enemy presents a threat or challenge, rather than describing a physical action. The verb transcends its literal meaning (e.g., positioning bodily) to convey an abstract conceptual relationship between the enemy and the danger they pose.","'our number one geopolitical foe, they're an enemy, an enemy that poses a clear and present danger to America's future.'"
145,f74de610-99d5-11ee-996f-3fece011ee96_23_6_9,38,0.8313640164840925,right,Influence,thing,pot,other,have,"The verb 'have' is used metaphorically to characterize 'pot' as part of the idiomatic expression 'have a pot to piss in,' which refers to having access to marijuana (slang for 'pot'). The verb here transcends its literal meaning of possession to convey a figurative association with the slang term, indicating a conceptual metaphor rather than a physical action.","'You know, I didn't have really a pot to piss in when I grew up.'"
495,97e645d8-eba8-11f0-a898-3b712b89e31f_174_26_25,38,0.8388261327233097,left,Government Officials,person,we,other,had,"The verb 'had' is used metaphorically to convey a state of obligation or necessity rather than a physical action. In the phrase 'we had to invade,' 'had' extends beyond its literal meaning of possession or experience to indicate that 'we' were compelled to take the action of invading, reflecting a conceptual necessity rather than a direct physical description.","'And they have Attorney General Pam Bondi shows up and she parrots Donald Trump's talking points and says, you know, the reason we had to invade is because Maduro emptied his insane asylums into the United States.'"
1734,287822c0-4282-11ed-8363-cb83fa110de1_367_4_6,38,0.8446337617910964,left,Citizens',person,children,other,want,"The verb 'want' is used metaphorically to convey a desire or preference for the well-being or upbringing of 'children,' transcending its literal meaning of a physical action. It represents an abstract conceptualization of the target noun rather than a direct physical interaction.","'Is that how you want our children, our grandkids, our family, our community?'"
7250,db3645a8-866b-11ee-89ee-ab796eb80dd3_96_4_3,38,0.8476529231246719,left,Legal Cases.,thing,motion,other,devotes,"The verb 'devotes' is used metaphorically to describe the allocation of content within the motion, rather than a physical action. The motion, as a document, 'devotes' a paragraph to a specific requirement, implying an abstract allocation of attention or space rather than a literal act of dedication.",'Donald Trump's motion devotes only a single paragraph to the prejudice requirement.'
791,95b4c966-203b-4217-bc66-d83052b0cd99_313_59_61,38,0.8491766970447129,left,Legal Cases.,thing,miscarriage,other,have,"The verb 'have' is used metaphorically to describe the experience of a miscarriage, which is an event or medical condition, not a physical object. The phrase 'have a miscarriage' metaphorically conveys the occurrence of the event, not literal possession, aligning with the conceptual use of 'have' to indicate experiencing a situation rather than physical ownership.","'And then wondering now, with these new laws that have been passed in many, many states, with this ruling that's going to come down for the Supreme Court, the danger that women are going to be in, the power the police are going to have to arrest you when possibly you actually did have a miscarriage, but the fingers have been pointed at you.'"
1904,cf6660da-d345-48f8-a598-24311470f88d_170_29_27,38,0.8496269602640282,left,Citizens',person,we,other,have,"The verb 'have' is used metaphorically to convey obligation or necessity rather than a physical action. In the phrase 'have to burn in hell for,' 'have' functions as part of the phrasal verb 'have to,' which signifies a duty or requirement, not a literal possession of an object.","'Well, not you, of course, no, but for like a seven-year-old, what would be a big lie that we would have to burn in hell for?'"
2575,8ab20af6-746b-42e5-b500-b22f002135ae_74_17_20,38,0.8513652950670664,right,Policy Challenges',thing,forgiveness,other,having,"The verb 'having' is used metaphorically to describe the abstract concept of 'forgiveness' as something that can be 'possessed' or 'implemented' as a policy. While 'having' typically denotes physical possession, here it is extended to an abstract noun, transcending its literal meaning to convey the idea of exercising forgiveness as an action or state.","'And on top of that, you have Biden and Harris defying a Supreme Court order and having student loan forgiveness, even after the Supreme Court ruled that they did not have the right to do that.'"
2127,cc04eafc-ab03-11ec-82cc-631625b14811_399_4_3,38,0.8526605512269347,right,Government Officials',person,Putin,other,has,"The verb 'has' is used metaphorically to convey that Putin bears responsibility for the violent actions described, rather than literally indicating physical possession of blood. The phrase 'blood on his hands' is a metaphor for guilt or involvement in killings, transcending the verb's literal meaning of physical possession.","'I mean, Putin has so much blood on his hands over this, killing, you know, women, children, men, indiscriminate bombing, killing, you know, wiping out an entire city.'"
3166,469d94c6-769a-4c8b-b37b-b2a6001b7d9b_320_13_16,38,0.8557429517316174,right,Legal Cases.,thing,precedents,other,supporting,The verb 'supporting' is used metaphorically to describe the Supreme Court's role in upholding legal precedents. The verb transcends its literal meaning of providing physical support and instead conveys a conceptual function of reinforcing or validating precedents as part of the Court's judicial responsibility.,"'And the Supreme Court, if anything, should be stepping in and supporting their own precedents.'"
5127,661d9866-4392-4ad4-9fbe-b06000015ba6_248_22_24,38,0.8565901855281486,right,Corruption,thing,experience,other,had,"The verb 'had' is used metaphorically to describe the absence of skills or knowledge ('experience') rather than a physical action. 'Experience' is an abstract concept, and the verb 'had' here does not refer to a tangible, physical action but instead conveys a state of lacking expertise, which transcends its literal meaning.","'One of the biggest benefits was to the Biden family enrichment program because Hunter continued to get paid for a job he had no experience in, millions of dollars.'"
4134,b2af3699-003d-4e37-9b4a-bb76770dbc33_141_34_32,38,0.8570383186817304,right,Government Officials,person,you,other,shown,"The verb 'shown' is used metaphorically to describe the abstract quality of 'grace' in the target noun 'you'. Instead of referring to a physical action, it conveys the idea of demonstrating or exhibiting an intangible trait (grace) in response to attacks, which transcends the literal meaning of the verb.","'I want to underscore how truly effective Sarah has been in talking with her colleagues, first in the legislature, the state legislature in Delaware, now in Congress, and you have shown... immense grace in the face of attacks, even from your fellow members of Congress.'"
3113,469d94c6-769a-4c8b-b37b-b2a6001b7d9b_327_8_9,38,0.8572633374622408,right,Presidential Administration',person,him,force,empowered,"The verb 'empowered' is used metaphorically to convey granting authority or power to 'him,' which transcends a physical action. It represents an abstract conceptualization of bestowing capability, not a literal physical act.",'We have a duly elected president who's empowered him to do so.'
681,95b4c966-203b-4217-bc66-d83052b0cd99_50_18_21,38,0.8581763638856671,left,Social Tensions,thing,rungs,other,occupy,"The verb 'occupy' is used metaphorically to describe the social position of black men, women, and children within the metaphorical 'economic ladder' and 'social ladder.' While 'occupy' can have a literal meaning (e.g., holding a physical space), here it transcends its physical action to signify being situated at a specific level within a metaphorical structure, indicating systemic inequality rather than a tangible location.","'that we still live in a society of serious inequities and that black men and women and children occupy the lowest rungs of our economic ladder, our social ladder, everything that we still haven't fixed.'"
7110,10672768-1932-4440-9494-b3cd0026c419_434_4_3,38,0.8646624915595071,right,MAGA Republicans,person,we,other,needed,"The verb 'needed' is used metaphorically to characterize the target noun 'we' by implying a conceptual or emotional necessity rather than a physical action. The use of 'needed' suggests that the group 'we' required Trump in a non-literal sense, such as dependency on his leadership, influence, or symbolic role, rather than describing a tangible, physical need.","'But still, we needed Trump.'"
5179,63e3cb5e2b0e2f0011270e5c_109_3_7,38,0.8650717423672095,left,Security Concerns.,thing,crisis,other,have,"The verb 'have' is used metaphorically to indicate the presence or state of the target noun 'crisis' rather than literal possession. The phrase 'have a crisis' metaphorically conveys that the crisis is an existing condition or situation affecting the subject, not a physical object that can be held.",'I think we have the biggest borders crisis.'
3137,469d94c6-769a-4c8b-b37b-b2a6001b7d9b_326_4_2,38,0.8660842332030882,right,Politics,thing,it,balance,supported,"The verb 'supported' is used metaphorically to describe the state of 'it' without referring to a physical action. The sentence lacks context to interpret 'supported' as a literal physical action, instead implying a non-physical form of support (e.g., emotional, conceptual, or structural) that transcends the verb's literal meaning.","'Well, it's supported.'"
4553,0e5efcaa-8b85-11ed-95fd-3fc9ab0ea880_603_3_6,38,0.8666529188389133,right,Legal Cases.,thing,part,other,addressing,"The verb 'addressing' is used metaphorically to characterize the target noun 'part' by implying the action of handling or dealing with a specific aspect (the custody part) rather than describing a physical action. The source verb transcends its literal meaning of 'speaking to someone' to convey the conceptual act of addressing a component of a problem, which is a metaphorical extension.",'I'm just addressing the custody part.'
7275,db3645a8-866b-11ee-89ee-ab796eb80dd3_111_9_12,38,0.8673451208670113,left,Legal Cases.,thing,evidence,other,put,"The verb 'put' is part of the phrasal verb 'put forward,' which is used metaphorically to convey the act of presenting evidence for consideration or discussion, rather than describing a physical action of placing the evidence somewhere.","'And then special counsel Jack Smith is going to put forward this evidence and say, look, this shows that you had the intent or what we call in criminal law, the requisite mens rea, the requisite mental state required here.'"
48,13b33b9c-d276-11ee-9b50-07cb70f0898b_73_2_0,38,0.8673496398674362,left,Other,thing,They,other,filled,"The verb 'filled' is used metaphorically to describe the state of 'They' (kids) being overwhelmed by unhealthy substances. It transcends its literal meaning of physically putting contents into a container, instead conveying a figurative sense of being saturated or burdened, which is a form of personification or metaphorical extension.","'They're filled with two teaspoons of sugar, unhealthy chemicals, and other gummy junk growing kids should never eat.'"
5911,d71c6e12-1d4a-11f0-953a-477923aed071_116_7_9,38,0.8704664264373041,left,Power Dynamics.,thing,power,spatial motion,amassing,"'Amassing' is used metaphorically to describe the process of accumulating 'power,' which is an abstract concept rather than a physical entity. The verb transcends its literal meaning of gathering tangible objects to convey the abstract act of gaining influence or authority.",'They only believe in Donald Trump and amassing more power.'
3516,97e645d8-eba8-11f0-a898-3b712b89e31f_89_12_11,38,0.8718721010521808,left,Venezuela's Government Supporters,person,we,other,deserve,"The verb 'deserve' is used metaphorically to convey that 'we' are entitled to reimbursement, transcending its literal meaning of receiving something deserved. It represents a conceptual metaphor where the abstract idea of entitlement is mapped onto the verb, implying a moral or legal right rather than a physical action.","'Then Senator Moreno is like, in terms of oil, we deserve to be reimbursed from Venezuela for setting them free.'"
5657,f74de610-99d5-11ee-996f-3fece011ee96_582_1_0,38,0.873314265606619,right,Corruption,thing,Shit,other,adds,"The verb 'adds' is used metaphorically to describe the accumulation of negative experiences or problems ('shit') rather than a physical action. It personifies 'shit' as something that contributes to a growing issue, transcending its literal meaning of combining physical entities.",'Shit adds up quick.'
6432,63e3cb5e2b0e2f0011270e5c_45_10_9,38,0.8770596704717495,left,Capitol Riot Participants',person,we,force,use,"The verb 'use' is applied metaphorically to the target noun 'we' to characterize people as a weapon. This transcends the literal meaning of 'use' (employing a physical tool) by personifying 'we' as an instrument of violence, implying a conceptual metaphor where human agency is likened to a weapon.","'This is the one where we, the weapon we use for massacres.'"
3604,97e645d8-eba8-11f0-a898-3b712b89e31f_78_1_0,38,0.8790547999611265,left,Government Officials,person,They,other,owe,"The verb 'owe' is used metaphorically to describe 'They' as being indebted to 'us' for their existence. The verb transcends its literal meaning of financial debt to convey an abstract relationship of dependency, personifying 'They' as having a metaphorical obligation to 'us' for their existence.",'They owe our existence to us.'
7208,db3645a8-866b-11ee-89ee-ab796eb80dd3_60_8_6,38,0.8793700413331685,left,Legal Cases.,thing,it,other,shows,"The verb 'shows' is used metaphorically to describe the ruling as revealing or indicating Judge Chutkin's mindset, which is an abstract concept. The verb does not describe a physical action but instead transfers the action of 'showing' to an abstract entity (the ruling), implying it 'reveals' information about the mindset, which is not a literal physical action.",'This is an important ruling because it also shows where Judge Chutkin's mindset is on this case.'
3776,287822c0-4282-11ed-8363-cb83fa110de1_140_35_34,38,0.8823922225212681,left,Media',thing,that,other,matter,"The verb 'matter' is used metaphorically to characterize the target noun 'that' (referring to clips) by conveying significance or importance rather than describing a physical action. Here, 'matter' signifies that the clips are substantial or meaningful, transcending its literal sense of physical relevance.","'We should reflect when we see clips like that also on the level of projection and people like Marjorie Taylor Greene and Lauren Boebert are just so jealous actually of AOC fighting for things that matter, articulating them in intelligent way and for them to ever attack AOC's intelligence just speaks to how self-conscious and how just deeply disturbed Marjorie Taylor Greene and people like her and Lauren Boebert and others are.'"
3261,469d94c6-769a-4c8b-b37b-b2a6001b7d9b_301_31_34,38,0.8827871829325247,right,Legal Cases.,thing,justification,other,gave,"The verb 'gave' is used metaphorically to characterize the abstract target noun 'justification.' Here, 'gave' extends beyond its literal meaning of transferring physical possession to signify the provision of a reason or explanation. The EPA is not literally handing over a tangible justification but rather offering a rationale, which abstractly represents the act of providing justification.","'If this judge, you know, in this particular case, you might remember Tanya Chunkin, She was involved in the case with Jack Smith, and the EPA gave no legal justification for why he tried to reclaim the money or given the recipients of the money no chance to object or challenge the decision.'"
4833,287822c0-4282-11ed-8363-cb83fa110de1_77_68_76,38,0.8854694538398417,left,Government Officials,person,minister,other,support,"The verb 'support' is used metaphorically to describe endorsing or backing a political figure's stance or policies, rather than referring to a physical action. The metaphorical aspect lies in 'support' transcending its literal meaning of physical assistance to convey ideological or political alignment with the target noun 'minister'.",'then of course the pre-cover joey's has these incredibly like bizarre interviews with rally attendees so you can see just how strange and dangerous and weird and sick and despicable some of these attendees are and what they believe it's just sad actually it's probably a better way to frame it but Here you have one of the rally attendees saying that Anderson Cooper should support the new female Italian right wing prime minister whose party gets its roots from the Mussolini fascist party because she's a woman and Anderson Cooper's gay.'
4819,0e5efcaa-8b85-11ed-95fd-3fc9ab0ea880_315_1_3,38,0.8873934973789461,right,Voters,person,voters,other,treating,"The verb 'treating' is used metaphorically to describe how 'voters' are being conceptualized or perceived as a 'weird subset of the population,' which transcends its literal meaning of physically handling or managing something. The phrase 'like they're' introduces a metaphorical comparison rather than a direct physical action.",'Stop treating black voters like they're some weird subset of the population.'
2210,d71c6e12-1d4a-11f0-953a-477923aed071_168_2_4,38,0.8936687387955833,left,Politics,thing,terms,balance,served,The verb 'served' is used metaphorically to describe the action of holding political office (terms) rather than a physical act of providing service. The source verb 'served' transcends its literal meaning of serving food or a physical object to convey the abstract concept of fulfilling a role in government.,"'I've served four terms or am serving in my fourth term in the House of Representatives, having represented half of the state of New Hampshire.'"
3540,97e645d8-eba8-11f0-a898-3b712b89e31f_76_27_16,38,0.8940964199595014,left,Conservative Politicians,person,Ingraham,other,exist,"The verb 'exist' is used metaphorically to characterize 'Ingraham' by implying a contingent or dependent existence, likening him to Greenland. This transcends the literal physical action of existence, instead suggesting a conceptual or conditional state, as Greenland's 'non-existence' without the United States is a metaphorical construct, not a literal fact.","'Then you have Laura Ingraham interviewing Senator Moreno, or Moreno, from Ohio, and Ingraham's like, you know, Greenland doesn't even exist if it was not for the United States.'"
5418,0e5efcaa-8b85-11ed-95fd-3fc9ab0ea880_36_18_13,38,0.8944873542185018,right,Government Officials,person,who,other,done,"The verb 'done' is used metaphorically to indicate the completion of a task or responsibility (i.e., 'doing a better job'), which transcends its literal physical action. It characterizes the target noun 'who' by implying the attorney's failure to fulfill their professional duty, rather than describing a tangible physical action.","'The fact that a... pretty well-respected United States attorney, who I think could have done a better job but didn't, to be honest with you, but is willing to go up there and then just out the fact that the FBI spied on Donald Trump and had no information at all is kind of a big deal, right?'"
6810,13b33b9c-d276-11ee-9b50-07cb70f0898b_111_1_4,38,0.8945298880985296,left,Influence,thing,shot,balance,deserves,"The verb 'deserves' is used metaphorically to assign moral entitlement to the abstract concept of 'shot' (a chance/opportunity). It transcends its literal meaning of meriting a reward/punishment by personifying the target noun as something deserving of fairness, rather than describing a physical action.",'Everyone deserves a fair shot.'
6813,0e5efcaa-8b85-11ed-95fd-3fc9ab0ea880_394_9_5,38,0.8975781035523555,right,Legal Cases.,thing,objection,other,entertained,"The verb 'entertained' is used metaphorically here. Literally, 'entertain' refers to providing amusement or engaging in a physical activity. However, in this context, it signifies considering or taking into account the 'objection,' which is a conceptual process rather than a physical action. The metaphorical use extends the verb's meaning to imply the act of engaging with an idea, not its literal sense.","'In that case, the objection cannot be entertained.'"
2309,a72ab36e-bf5c-48fa-9c9b-af91a0ba2cf6_86_5_3,38,0.8982144865158859,left,Women Who Have Faced Discrimination,person,Women,spatial motion,born,"The verb 'born' is used metaphorically to signify that women possess inherent freedom as a natural right, rather than describing a physical act of birth. The metaphorical aspect lies in equating the concept of birth with the origin of freedom, transcending its literal meaning to convey an abstract idea of inherent equality.",'Article 1. Women are born free and remain the equal of men in rights.'
6250,661d9866-4392-4ad4-9fbe-b06000015ba6_350_18_17,38,0.9004047489805155,right,Legal Cases.,thing,that,other,became,"The verb 'became' is used metaphorically to depict the transition of 'that' (the situation described) into the basis of the FISA warrants. This transcends a physical action, as it represents a conceptual shift from a state of being to a cause-effect relationship, rather than a literal physical transformation.","'You know, the FBI couldn't even give Christopher Steele a million dollars for, and that became the basis of four FISA warrants to spy on Trump.'"
6866,10672768-1932-4440-9494-b3cd0026c419_14_1_3,38,0.9011993284237638,right,Legal Cases.,thing,time,other,gives,"The verb 'gives' is used metaphorically to describe the action of providing time as a resource, not a physical transfer. Time is an abstract concept, and 'gives' here conveys the idea of allowing or making time available, rather than transferring a tangible object.",'That gives you time to get help.'
5827,13b33b9c-d276-11ee-9b50-07cb70f0898b_95_17_19,38,0.9026487458950475,left,Legal Cases.,thing,pause,other,put,The verb 'put' is used metaphorically to describe the action of 'pausing' IVF processes. The phrase 'put on pause' does not refer to a physical action but instead signifies a conceptual halt or suspension of an activity. This transcends the literal meaning of 'put' (which involves physical placement) and employs metaphorical language to personify or conceptualize the state of pausing.,'And it's talking about how Alabama hospitals are now basically being put out of business or put on pause on IVF in wake of a ruling that says that frozen embryos are children.'
2387,d8eeeaa4-3866-4b04-a911-bdf79b88f199_119_16_15,38,0.9073387981671134,right,Legal Cases.,thing,lawsuit,other,works,"The verb 'works' is used metaphorically to describe the lawsuit's progression through the court system. While 'works' literally refers to machinery or mechanisms functioning, here it is applied to a legal process, implying the lawsuit 'moves through' stages as if it were an active mechanism. This transcends the verb's physical action and employs a metaphorical extension to characterize the abstract process of legal proceedings.","'The ruling is only a temporary stay, keeping TPS protections in place as the lawsuit works through the court system.'"
6617,8ab20af6-746b-42e5-b500-b22f002135ae_516_19_18,38,0.9093046156651936,right,Voters.,person,people,other,suffer,"The verb 'suffer' is used metaphorically to describe the target noun 'people' by implying their experience of hardship or distress, which transcends the literal physical action of enduring pain. The verb does not refer to a direct physical action but instead conveys an abstract state of suffering, aligning with metaphorical usage as it personifies the people's condition without literal physicality.","'And you're sitting down at breakfast and, no, I'm not going to let my people suffer.'"
2844,a72ab36e-bf5c-48fa-9c9b-af91a0ba2cf6_18_22_25,38,0.9103979568028194,left,Conspiracies,thing,systems,other,adopted,"The verb 'adopted' is used metaphorically to characterize the target noun 'systems' by implying the court has taken on or incorporated belief systems as if they were entities to be adopted, akin to adopting a child. This extends the literal action of 'adopting' beyond physical action to a conceptual, abstract process of acceptance.","'And worse than that, in a nation founded on the principle of separation of church and state, this court has adopted the belief systems of a religion and now imposed it on the entire nation.'"
1990,97e645d8-eba8-11f0-a898-3b712b89e31f_134_14_16,38,0.9160694513721696,left,Military Service Members,person,generals,force,keeps,"The verb 'keeps' is used metaphorically to describe the sustained state of the generals being 'fat and happy' due to cartel kickbacks. It transcends its literal meaning of physical maintenance, instead conveying the abstract concept of sustaining their happiness and wealth through corrupt incentives, rather than describing a tangible action.","'She might not break up with the cartels because the cartel kickbacks are what keeps the generals fat and happy, but she will hand us back our oil and the gold and the minerals for sure because that's what we're going to need for AI.'"
2538,64f45e18-5b2f-4574-b34c-84410e316110_188_3_1,38,0.9268425007827623,left,Government Officials,person,she,other,calling,"The verb 'calling' is used metaphorically to describe 'she' as advocating or demanding an action (dissolving the government). This transcends the literal meaning of 'calling' (speaking on the phone) and instead personifies 'she' as an active agent initiating a political demand, using the verb to convey a conceptual metaphor of agency and intent.",'And she's calling for essentially dissolving the government of the United States of America.'
5037,b2af3699-003d-4e37-9b4a-bb76770dbc33_28_5_4,38,0.9285007258821674,right,Rural Areas,place,Ranch,other,stands,"The verb 'stands' is used metaphorically to attribute a human-like quality to the ranch, implying it 'stands apart' in a conceptual or comparative sense rather than describing a physical action. The ranch is not literally standing but is being characterized as distinct or separate, transcending its physical existence.",'That's where Riverbend Ranch stands apart.'
2780,95979075-4c7d-4001-8052-b3ca00215593_125_7_4,38,0.9344470661443758,right,Social Tensions,thing,unrest,force,quelled,"The verb 'quelled' is used metaphorically to describe the suppression of 'unrest,' an abstract concept. While 'quelled' literally means to suppress physically, here it is applied to an intangible state, implying a metaphorical action of calming or ending turmoil without direct physical interaction.","'And unfortunately, that unrest usually gets quelled because you don't win revolutions with slingshots.'"
4271,cf6660da-d345-48f8-a598-24311470f88d_371_1_8,38,0.9349175486651664,left,Legal Cases.,thing,charges,other,hate,"The verb 'hate' is used metaphorically to convey a strong emotional reaction (disapproval) toward the abstract concept of 'charges,' which are legal accusations. It does not describe a physical action but rather an emotional state, transcending the verb's literal meaning of physical aggression.","'not hate civil rights type charges, criminal charges against them for how they have put the lives in jeopardy of Haitian people in Springfield, Ohio, Catholics.'"
114,95979075-4c7d-4001-8052-b3ca00215593_404_0_5,38,0.935998024940586,right,Networks,thing,towers,other,Enjoy,"The verb 'enjoy' is used metaphorically to characterize 'towers' by attributing a human-like experience (pleasure) to an inanimate object. Literally, 'enjoy' refers to experiencing something pleasurably, but here it is applied to cell towers, which are physical structures, implying a conceptualization of the towers as something that can be 'enjoyed' (e.g., their services or presence), transcending their literal physical action.","'Enjoy the exact same cell towers, the exact same 5G network as the big carriers.'"
3061,f74de610-99d5-11ee-996f-3fece011ee96_681_3_0,38,0.9375354538334917,right,Power Dynamics.,thing,It,spatial motion,stacked,"The verb 'stacked' is used metaphorically to describe the target noun 'It' (the casino) as being filled with an excessive amount of something (likely money or assets), transcending its literal meaning of physically arranging items. The phrase 'stacked to the house' implies an accumulation that goes beyond a literal pile, suggesting a metaphorical 'stacking' of resources or value.","'It's all stacked to the house, to the casino itself.'"
1685,95979075-4c7d-4001-8052-b3ca00215593_159_11_12,38,0.9377738613420435,right,Politics,thing,event,balance,triggering,"The verb 'triggering' is used metaphorically to describe an 'event' as something that initiates or provokes a subsequent action (e.g., 'drives it over the keel'). While 'trigger' originally refers to a physical action, here it is applied to an abstract concept ('event') to imply causation without direct physical interaction, transcending its literal meaning.","'Now, what form that's going to take and what triggering event really drives it over the keel and what government comes next.'"
1512,205cf4e6-f82d-11ee-9742-8fe73dcf2196_138_5_7,38,0.9409136187565126,right,Legal Cases.,thing,argument,other,dissect,"The verb 'dissect' is used metaphorically to characterize the target noun 'argument.' Literally, 'dissect' refers to cutting apart a physical entity, but here it metaphorically describes the act of analyzing an argument in detail, breaking it down into its components for examination. This usage transcends the physical action and conveys a conceptual process of critical evaluation.",'You have to learn to dissect this argument.'
5243,0e5efcaa-8b85-11ed-95fd-3fc9ab0ea880_476_22_8,38,0.94579643708857,right,Politics,thing,vote,balance,compensate,"The verb 'compensate' is used metaphorically to describe the abstract idea of balancing or offsetting the influence of one group's vote (black and Hispanic) against another (implied as 'the other side'). The verb does not refer to a physical action but instead conveys a conceptual relationship of making up for a deficit or balancing influence, which is a metaphorical extension beyond its literal meaning of providing reparation or offsetting a loss.","'All I was saying is that the black vote and the Hispanic vote, which seemed to be moving, maybe can compensate.'"
7230,db3645a8-866b-11ee-89ee-ab796eb80dd3_37_51_50,38,0.9475489012485778,left,Legal Cases.,thing,'s,other,dig,"The verb 'dig' is used metaphorically to describe the act of thoroughly examining or investigating 'judge chutkin's scathing order,' transcending its literal meaning of physically digging. Here, 'dig' conveys a conceptual metaphor for in-depth analysis, not a physical action.","'Fortunately, federal judge Tonya Chutkan is not buying what Donald Trump is selling and in a scathing order denied Donald Trump's attempt to remove or strike allegations from the indictment that referenced the january 6th insurrection and insurrectionists i'm ben mycelis from the midas touch network let's dig into judge chutkin's scathing order rejecting donald trump's efforts to try to strike allegations in the washington dc federal criminal indictment which reference january 6 january 6th insurrectionists the case in washington dc remember involves donald trump's attempt to overthrow the free and fair election in 2020 and what special counsel jack smith states is that donald trump brags about the j6 choir he calls the january 6th insurrectionist patriots he says he's going to pardon them this so-called choir that Donald Trump and the MAGA Republicans sing song with and make money off of by releasing their music on Apple Music, are also among some of the most dangerous insurrectionists who are currently in the Washington, D.C. jail.'"
4307,553aff2e-8dfc-11ed-826a-131940f84f69_32_2_0,38,0.9483081432344207,right,Government Officials,person,I,other,hearing,"The verb 'hearing' is used metaphorically to describe the action of receiving or processing information, rather than the literal physical act of perceiving sound. The target noun 'I' is characterized as the subject performing this abstract action of 'hearing,' which transcends its literal meaning to convey the conceptualization of receiving news or information.",'I'm hearing it was one of the higher level ones.'
7221,db3645a8-866b-11ee-89ee-ab796eb80dd3_66_21_23,38,0.9490853138925677,left,Legal Cases.,thing,allegations,other,called,"The verb 'called' is used metaphorically in the phrase 'so-called inflammatory allegations.' Here, 'called' denotes the assignment of a label ('inflammatory') to the target noun 'allegations,' which is a conceptual metaphor rather than a physical action. The phrase 'so-called' indicates that the label is being questioned or deemed misleading, transcending the literal meaning of 'called' as a physical action.","'Here, Judge Chutkin says in this scathing order, defendant Donald Trump has filed a motion to strike so-called inflammatory allegations from the indictment.'"
618,287822c0-4282-11ed-8363-cb83fa110de1_27_84_86,38,0.9499017376123099,left,Politics,thing,one,balance,check,"The verb 'check' is used metaphorically to describe the conceptual act of reviewing or examining the event ('one') as a recorded or documented instance, rather than referring to a physical action. The metaphorical aspect lies in using 'check' to imply revisiting information or footage, which transcends its literal meaning of inspecting something tangible.","'And this one is in Warren, Michigan, before a very small crowd of less than 3,500, the maximum capacity at the community college gymnasium in Warren, Michigan, where this held capacity is 3500 but based on the seating arrangement it looked to be under 2000 perhaps slightly more but a very small crowd at warren michigan and we've been covering these traveling fascist cosplay circus rallies that trump and the mega republicans host you could go back and check the one we did in Wilkes-Barre, Pennsylvania.'"
